Names,50,51,52,53,54,55,56
Bamidbar_CH1,0.0030295242046805442,0.019539169104234855,0.008055447635247199,0.008579161567765201,0.037957486627882474,0.005249753840587209,0.004264354524826511
Bamidbar_CH10,0.010144152000607271,0.0062448153223342295,0.005847115350601745,0.003334596704952628,0.014059889420491202,0.004256731263167803,0.003881236840584057
Bamidbar_CH11,0.0030246601739828084,0.004022390652186011,0.005494034781399817,0.0029444294976766275,0.003594339311573674,0.005691274179709776,0.006263155512834759
Bamidbar_CH13,0.0030628314579472494,0.006293754855310895,0.0038503025974641115,0.0029567430784224573,0.008394418213618457,0.0051698142472815095,0.003469149935983518
Bamidbar_CH14,0.005846407465225126,0.0038560043836398765,0.0057557152507667735,0.002921373065518756,0.0032729226884671554,0.005663370533725086,0.006103725760630068
Bamidbar_CH15,0.012421236657355702,0.007179355438142742,0.008055516934055224,0.011045606102979428,0.0034234271156297607,0.00657766587482985,0.004366935010156357
Bamidbar_CH16,0.0030246445260279217,0.004281898624785048,0.00998947561130539,0.0029081546345402463,0.003120994063482179,0.0061432097228045265,0.004057542061448246
Bamidbar_CH17,0.0030243735966807325,0.003482660726281421,0.007516436261567826,0.0029010014367478075,0.0030460972644035128,0.004862475778688343,0.003907842346112509
Bamidbar_CH18,0.0030341124924453773,0.0037176651587404455,0.0048501659681314,0.0029117547109816146,0.003191069300407966,0.006479380072632521,0.007860420791289355
Bamidbar_CH19,0.004087613645407291,0.004695466278970715,0.004844665256348421,0.034514634549837456,0.008962956313006929,0.00419628520912207,0.0034804177094963063
Bamidbar_CH2,0.006185947076263369,0.022798249281149735,0.0050284441437245895,0.017458579687259026,0.013956014994590303,0.005556098463038454,0.0038848470241152856
Bamidbar_CH20,0.00302538632251864,0.003588283947396004,0.00856472798100468,0.002901204342553972,0.0031018499735437615,0.005577838876333562,0.00400089139722836
Bamidbar_CH21,0.0031068083882704787,0.00771253745088554,0.00545736401181739,0.0029178865533455384,0.0031013746569176995,0.004846767040664629,0.004047787438948922
Bamidbar_CH22,0.0030247829113276207,0.0050844852325977906,0.005329754177443092,0.0029294420727212305,0.0032477624819834995,0.006815395172105158,0.007149521119329505
Bamidbar_CH23,0.0030243726499736665,0.0036489189457325614,0.004463954350989739,0.0029018462385385483,0.0030475478216132144,0.0050647053931425524,0.007072286690588283
Bamidbar_CH24,0.0030243722529796494,0.0036768514204144325,0.003958392370783896,0.0028951131184699296,0.0030477722960195693,0.006222956306054132,0.003473395725773475
Bamidbar_CH25,0.0030243240246026265,0.004554768128068424,0.0034024197822322393,0.0028921863623234787,0.002997270728517045,0.00476283366791851,0.003823800895999451
Bamidbar_CH26,0.038084968664992204,0.02086909344582489,0.009698427845348233,0.003104452213344076,0.03854426473736857,0.008039447766819792,0.004481320314401814
Bamidbar_CH27,0.003026154591968571,0.003791582820781867,0.004472075964421459,0.0028953264676699975,0.008013661818529373,0.004604920197686808,0.0038616449845658134
Bamidbar_CH28,0.0030243322549603994,0.006685839565599484,0.0039867559877801335,0.02795588301653077,0.006111669640400272,0.003900447640309491,0.003865031424651206
Bamidbar_CH29,0.0030246158903552184,0.014157349777235371,0.004986015592510844,0.004209071778341836,0.004326794802751931,0.004564335201681567,0.004068417704173656
Bamidbar_CH3,0.003992557419590022,0.01262723749927115,0.010874929299348603,0.0037678233388019683,0.024399461376397882,0.004775373328454353,0.004269856064369274
Bamidbar_CH30,0.0030249902500848105,0.004549306010983813,0.003398837419250806,0.0029292451286909715,0.007795507623597813,0.0038410498042008834,0.0038168856301478917
Bamidbar_CH31,0.003026143198960337,0.006100538741888598,0.0080849529083886,0.0029926758276488745,0.006892812555693485,0.006888733352836014,0.004480306634624571
Bamidbar_CH32,0.023411017366214586,0.0038146019157052624,0.006065936944296032,0.0029106500148632524,0.003156888742863946,0.0047351857843570535,0.004284634947088679
Bamidbar_CH33,0.0030308609104650252,0.017087906853345283,0.008777021565709956,0.0034500686329082047,0.0031011817029959177,0.004404436138131672,0.0040691449740382305
Bamidbar_CH34,0.0030243334254190595,0.010958082346028547,0.004138523725734764,0.02503437238083518,0.007118123016269661,0.00520955546457627,0.0038820012702346918
Bamidbar_CH35,0.003034658553384497,0.013872438254733905,0.005478450769842182,0.0030521029596526166,0.008238836960131862,0.004433802308921801,0.004068457190436123
Bamidbar_CH36,0.0030242730507000627,0.004532037062387012,0.010119153156076659,0.0028972876390092376,0.007081112861929357,0.006327728570919995,0.0038190467691096137
Bamidbar_CH4,0.003029404628067876,0.01855757849936096,0.012253537654477476,0.003208380509067528,0.015172933918412346,0.006722479000640862,0.0044817492681789185
Bamidbar_CH5,0.012640816754583808,0.0040007542185989875,0.005378234866335206,0.0030225528295167153,0.006271808129070635,0.005076566734706656,0.003987940681216811
Bamidbar_CH6,0.0061040008405523144,0.009749964442508325,0.005001898790780485,0.003270233823975098,0.00709626306340178,0.004682038492479027,0.004567265275298641
Bamidbar_CH7,0.003025497604196345,0.020868434543653325,0.0069986133175142014,0.0034874908327283656,0.056300356110011156,0.012259517342104159,0.005323114192213845
Bamidbar_CH8,0.0030297908161883054,0.004755573870274541,0.007281338820455585,0.002897647989453269,0.003047032054710701,0.004260246514202743,0.003883113896000602
Bamidbar_CH9,0.0030243959581834085,0.004803979361784191,0.007464987140522451,0.002906776264166026,0.003060544617525465,0.004150123758286074,0.0038837184749927088
Beereshit_CH1,0.0030246322081493,0.0035888784682245028,0.005055664509269375,0.0029050812401962625,0.003102474079908479,0.005793886961551483,0.00707523215884454
Beereshit_CH10,0.012996385494477609,0.0045585646061743566,0.0034087056679913273,0.0029108010256020537,0.003009564063440796,0.00423802414757826,0.0038150572277211325
Beereshit_CH11,0.003024630223846112,0.004728686177909002,0.004156145666803974,0.002907899530412689,0.003049248846160524,0.005596093314268769,0.003845128168889796
Beereshit_CH12,0.0030243688958064827,0.0034577398835338564,0.0047975947807938814,0.0029036441872812464,0.002996177559706731,0.0050360145496049676,0.004021224117566975
Beereshit_CH13,0.003024392524907114,0.0045961504116607006,0.0046677909619553745,0.0028943162949003343,0.002996353853767854,0.0039015597243910495,0.0037958717379416407
Beereshit_CH14,0.00303070400684163,0.0035161827842728538,0.0048634058360708925,0.0028961288430527543,0.0030474721332201344,0.004624289121603935,0.0038632053439418474
Beereshit_CH15,0.0030244550400928575,0.0034593058992198897,0.00477682783021171,0.0029080792133834095,0.0029958150283716165,0.0038362427570676743,0.009359555673774937
Beereshit_CH16,0.003024439476585301,0.003460120252207439,0.0036455036013658404,0.0028961962304198167,0.0029949377195099642,0.006033948531907359,0.004010548905307502
Beereshit_CH17,0.0030244780243610897,0.0034821460401761725,0.004854292581586288,0.002897415534953318,0.003046183711922549,0.004003318215952596,0.00617560968108885
Beereshit_CH18,0.0030251448548834978,0.0035872263890336814,0.004438100883959999,0.0029026738393581534,0.0031017191342432053,0.004476343659645446,0.00825473510322338
Beereshit_CH19,0.0030258956768377527,0.0037181373505743237,0.005349165889369019,0.0029135782760317773,0.0031570063793166735,0.006155096825977982,0.004333940140090642
Beereshit_CH2,0.003024550986517077,0.003483235828214299,0.004785664314133468,0.00288950947758156,0.003047686527963859,0.004860442934440493,0.005059798076432597
Beereshit_CH20,0.003024333330839928,0.003449220999387451,0.004723981993414097,0.002898332990578373,0.002995263024660766,0.004171334588809202,0.010110839906826753
Beereshit_CH21,0.003024525920061803,0.0035857050343255825,0.004946517595329956,0.0029150271423858676,0.0031011331909857375,0.004317143004232797,0.004235347481572368
Beereshit_CH22,0.0030256258762941957,0.0034829512279800916,0.0037558370834272635,0.0029170115957609473,0.003048207502457869,0.005167867676145325,0.004117341778909807
Beereshit_CH23,0.0032733219382439843,0.004506998694829844,0.005467901025177761,0.0028940151500325994,0.002994543379124993,0.003890805708012585,0.0037188046955901996
Beereshit_CH24,0.013122241459457534,0.005063840790764055,0.0073693678228398335,0.0029607540078338992,0.0035272271712253455,0.009142857075437353,0.015317470760762286
Beereshit_CH25,0.003024463801366234,0.007338436962325612,0.004228555372193794,0.002943896847439295,0.003100883630253587,0.004995406752091984,0.004044448897614287
Beereshit_CH26,0.0030245438093273666,0.009648361492603652,0.004493254916065453,0.0029026891445846,0.003158355220642465,0.006170280080393475,0.00448723808152929
Beereshit_CH27,0.0030340914488917892,0.0038553950348621047,0.008262235776246489,0.0029273908059269304,0.0032478331625583287,0.007237326467061798,0.005317139536182501
Beereshit_CH28,0.0030244099775302226,0.004004329753515284,0.004750980069091994,0.0028994712511014008,0.003047401006426617,0.004824545472447549,0.006630304374477363
Beereshit_CH29,0.0030249978427622877,0.00526324370068116,0.004424114663876178,0.002902917411988524,0.0031016140059472322,0.0050562434252386665,0.006136149593150658
Beereshit_CH3,0.003024618650269885,0.0034844300095574015,0.004859428239969619,0.0028972410007890616,0.0030467493300958544,0.004354792676039701,0.005664404586585725
Beereshit_CH30,0.0030248177704408482,0.003718409710111938,0.0054066380510054066,0.013953843244519941,0.0071100123362120606,0.006396069310626906,0.011492161659239473
Beereshit_CH31,0.006510961863381392,0.005578226704755765,0.006638936180327211,0.002936289657200025,0.003338594162983848,0.010100825642460074,0.010805098382083858
Beereshit_CH32,0.003024540805083318,0.0035842596814177354,0.004615227252458827,0.0029277140455665576,0.0031084935557853816,0.0045039639098502044,0.006522591159569795
Beereshit_CH33,0.0031587330289537304,0.003454294324599002,0.003859608963156367,0.002899255326240092,0.002999965372106765,0.004378733728233006,0.005771128830414715
Beereshit_CH34,0.003032418437395635,0.004836993089674373,0.004920490525855818,0.0029043506941343004,0.003106969355511184,0.005137147390163569,0.003998195976392562
